class,width,height,path
jary_hajduczek,239,240,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06661_B.png
jary_hajduczek,226,312,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06661_S.png
jary_hajduczek,218,237,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06661_T.png
jary_hajduczek,245,308,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06667_S.png
jary_hajduczek,279,525,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06672_B.png
jary_hajduczek,281,530,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06672_T.png
jary_hajduczek,217,979,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06675_S.png
jary_hajduczek,284,568,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06678_B.png
jary_hajduczek,347,498,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06690_B.png
jary_hajduczek,243,255,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06698_B.png
jary_hajduczek,210,306,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06698_S.png
jary_hajduczek,225,255,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06698_T.png
jary_hajduczek,212,818,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06705_S.png
jary_hajduczek,262,340,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06714_B.png
jary_hajduczek,271,336,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06714_T.png
jary_hajduczek,229,772,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06717_S.png
jary_hajduczek,282,534,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06722_B.png
jary_hajduczek,232,951,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06722_S.png
jary_hajduczek,349,501,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06690_T.png
jary_hajduczek,246,285,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06760_B.png
jary_hajduczek,233,350,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06760_S.png
jary_hajduczek,216,299,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06768_S.png
jary_hajduczek,228,286,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06772_S.png
jary_hajduczek,224,331,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06781_S.png
jary_hajduczek,252,333,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06783_B.png
jary_hajduczek,256,328,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06783_T.png
jary_hajduczek,227,283,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06798_B.png
jary_hajduczek,232,287,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06798_T.png
jary_hajduczek,230,917,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06817_S.png
jary_hajduczek,230,358,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06820_S.png
jary_hajduczek,232,333,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06822_S.png
jary_hajduczek,202,270,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06828_S.png
jary_hajduczek,231,297,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06838_S.png
jary_hajduczek,235,856,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06840_S.png
jary_hajduczek,217,283,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06844_S.png
jary_hajduczek,247,768,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06845_S.png
jary_hajduczek,285,587,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06848_B.png
jary_hajduczek,281,575,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06848_T.png
jary_hajduczek,177,658,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06849_S.png
jary_hajduczek,218,319,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06852_S.png
jary_hajduczek,235,764,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06859_S.png
jary_hajduczek,235,326,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06863_B.png
jary_hajduczek,232,306,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06863_T.png
jary_hajduczek,221,918,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06869_S.png
jary_hajduczek,232,325,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06874_S.png
jary_hajduczek,239,285,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06760_T.png
jary_hajduczek,241,305,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06902_S.png
jary_hajduczek,225,287,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06911_S.png
jary_hajduczek,231,922,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06918_S.png
jary_hajduczek,247,291,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06919_B.png
jary_hajduczek,237,307,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06919_S.png
jary_hajduczek,248,275,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06919_T.png
jary_hajduczek,290,679,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06925_S.png
jary_hajduczek,256,754,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06935_S.png
jary_hajduczek,234,330,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06938_S.png
jary_hajduczek,257,319,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06953_S.png
jary_hajduczek,208,296,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06955_S.png
jary_hajduczek,237,330,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06974_B.png
jary_hajduczek,241,327,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06974_T.png
jary_hajduczek,237,343,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06983_B.png
jary_hajduczek,239,325,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06983_T.png
jary_hajduczek,254,332,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/06991_S.png
jary_hajduczek,173,682,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07008_S.png
jary_hajduczek,297,523,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07009_B.png
jary_hajduczek,304,528,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07009_T.png
jary_hajduczek,164,557,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07032_B.png
jary_hajduczek,165,711,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07032_S.png
jary_hajduczek,164,553,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07032_T.png
jary_hajduczek,218,263,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07048_S.png
jary_hajduczek,208,301,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07048_T.png
jary_hajduczek,233,997,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07050_S.png
jary_hajduczek,214,923,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07075_S.png
jary_hajduczek,225,308,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07088_S.png
jary_hajduczek,238,281,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07092_B.png
jary_hajduczek,233,308,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07092_S.png
jary_hajduczek,247,287,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07092_T.png
jary_hajduczek,247,342,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07096_S.png
jary_hajduczek,245,358,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07097_S.png
jary_hajduczek,214,349,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07104_S.png
jary_hajduczek,237,341,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07105_S.png
jary_hajduczek,288,518,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07122_B.png
jary_hajduczek,296,522,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07122_T.png
jary_hajduczek,255,763,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07124_S.png
jary_hajduczek,211,305,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07048_B.png
jary_hajduczek,300,597,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07142_B.png
jary_hajduczek,279,553,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07142_T.png
jary_hajduczek,250,291,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07143_S.png
jary_hajduczek,235,297,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07147_S.png
jary_hajduczek,217,812,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07161_S.png
jary_hajduczek,182,490,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07166_B.png
jary_hajduczek,184,630,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07166_S.png
jary_hajduczek,183,492,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07166_T.png
jary_hajduczek,224,295,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07174_T.png
jary_hajduczek,240,318,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07177_S.png
jary_hajduczek,200,276,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07186_S.png
jary_hajduczek,221,976,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07188_S.png
jary_hajduczek,247,332,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07190_S.png
jary_hajduczek,234,305,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07195_S.png
jary_hajduczek,212,262,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07206_B.png
jary_hajduczek,222,271,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07206_S.png
jary_hajduczek,211,256,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07206_T.png
jary_hajduczek,281,532,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07208_T.png
jary_hajduczek,253,359,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07218_B.png
jary_hajduczek,255,351,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07218_T.png
jary_hajduczek,228,986,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07238_S.png
jary_hajduczek,247,297,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07239_B.png
jary_hajduczek,232,340,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07239_S.png
jary_hajduczek,246,284,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07239_T.png
jary_hajduczek,226,296,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07174_B.png
jary_hajduczek,229,324,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07270_S.png
jary_hajduczek,244,339,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07300_S.png
jary_hajduczek,306,567,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07323_S.png
jary_hajduczek,279,548,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07329_B.png
jary_hajduczek,228,777,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07334_S.png
jary_hajduczek,211,861,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07342_S.png
jary_hajduczek,228,302,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07367_S.png
jary_hajduczek,219,764,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07383_S.png
jary_hajduczek,279,528,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07386_B.png
jary_hajduczek,221,892,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07391_S.png
jary_hajduczek,237,304,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07398_S.png
jary_hajduczek,214,350,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07403_S.png
jary_hajduczek,203,297,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07406_S.png
jary_hajduczek,222,332,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07410_S.png
jary_hajduczek,233,305,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07425_S.png
jary_hajduczek,214,978,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07428_S.png
jary_hajduczek,284,582,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07441_B.png
jary_hajduczek,173,611,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07447_S.png
jary_hajduczek,185,475,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07447_T.png
jary_hajduczek,181,583,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07451_T.png
jary_hajduczek,303,543,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07452_B.png
jary_hajduczek,302,542,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07452_T.png
jary_hajduczek,245,947,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07456_S.png
jary_hajduczek,245,255,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07459_B.png
jary_hajduczek,239,323,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07459_S.png
jary_hajduczek,243,263,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07459_T.png
jary_hajduczek,288,602,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07469_B.png
jary_hajduczek,209,276,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07499_S.png
jary_hajduczek,180,475,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07447_B.png
jary_hajduczek,230,287,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07520_S.png
jary_hajduczek,237,281,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07543_S.png
jary_hajduczek,285,579,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07549_B.png
jary_hajduczek,240,997,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07561_S.png
jary_hajduczek,281,601,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07565_S.png
jary_hajduczek,243,325,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07574_S.png
jary_hajduczek,246,341,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07599_S.png
jary_hajduczek,232,309,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07600_S.png
jary_hajduczek,209,898,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07609_S.png
jary_hajduczek,234,331,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07610_S.png
jary_hajduczek,221,357,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07614_S.png
jary_hajduczek,225,291,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07639_S.png
jary_hajduczek,239,301,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07651_S.png
jary_hajduczek,253,358,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07652_S.png
jary_hajduczek,280,741,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07671_S.png
jary_hajduczek,209,275,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07679_S.png
jary_hajduczek,232,770,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07702_S.png
jary_hajduczek,237,1031,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07708_S.png
jary_hajduczek,184,633,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07714_S.png
jary_hajduczek,222,279,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07716_S.png
jary_hajduczek,196,309,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07718_S.png
jary_hajduczek,290,582,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07719_B.png
jary_hajduczek,287,597,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07719_T.png
jary_hajduczek,224,870,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07725_S.png
jary_hajduczek,226,350,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07730_S.png
jary_hajduczek,279,505,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07743_B.png
jary_hajduczek,159,543,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07768_B.png
jary_hajduczek,162,552,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07768_T.png
jary_hajduczek,222,780,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07789_S.png
jary_hajduczek,285,671,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07790_S.png
jary_hajduczek,282,573,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07794_B.png
jary_hajduczek,279,498,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07808_B.png
jary_hajduczek,214,283,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07819_S.png
jary_hajduczek,224,300,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07843_S.png
jary_hajduczek,228,993,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07850_S.png
jary_hajduczek,230,311,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07853_T.png
jary_hajduczek,295,491,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07887_S.png
jary_hajduczek,228,335,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07853_B.png
jary_hajduczek,223,334,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07888_S.png
jary_hajduczek,236,323,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07903_S.png
jary_hajduczek,289,533,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07918_B.png
jary_hajduczek,237,351,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07918_S.png
jary_hajduczek,291,580,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07922_B.png
jary_hajduczek,283,580,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07922_T.png
jary_hajduczek,228,991,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07937_S.png
jary_hajduczek,256,325,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07939_S.png
jary_hajduczek,287,575,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07942_B.png
jary_hajduczek,248,782,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07944_S.png
jary_hajduczek,232,306,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07945_S.png
jary_hajduczek,297,647,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07946_B.png
jary_hajduczek,294,641,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07946_T.png
jary_hajduczek,174,567,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07952_B.png
jary_hajduczek,289,694,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07952_S.png
jary_hajduczek,176,570,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07952_T.png
jary_hajduczek,281,509,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07962_T.png
jary_hajduczek,226,824,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07975_B.png
jary_hajduczek,242,805,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07975_S.png
jary_hajduczek,229,810,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07975_T.png
jary_hajduczek,239,1051,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07976_S.png
jary_hajduczek,251,352,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07985_S.png
jary_hajduczek,236,313,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07990_S.png
jary_hajduczek,237,1019,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07991_S.png
jary_hajduczek,182,486,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07991_T.png
jary_hajduczek,260,754,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/07992_S.png
jary_hajduczek,244,319,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08009_S.png
jary_hajduczek,244,292,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08028_S.png
jary_hajduczek,168,568,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08036_B.png
jary_hajduczek,290,693,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08036_S.png
jary_hajduczek,175,579,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08036_T.png
jary_hajduczek,219,327,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08042_S.png
jary_hajduczek,224,271,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08042_T.png
jary_hajduczek,286,534,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08045_B.png
jary_hajduczek,232,351,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08052_T.png
jary_hajduczek,185,523,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08059_B.png
jary_hajduczek,184,522,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08059_T.png
jary_hajduczek,223,287,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08061_S.png
jary_hajduczek,239,335,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08077_S.png
jary_hajduczek,241,268,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08077_T.png
jary_hajduczek,224,761,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08087_S.png
jary_hajduczek,214,273,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08091_T.png
jary_hajduczek,225,283,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08094_S.png
jary_hajduczek,279,549,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08095_B.png
jary_hajduczek,207,257,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08105_S.png
jary_hajduczek,219,237,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08106_B.png
jary_hajduczek,222,296,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08106_S.png
jary_hajduczek,222,233,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08106_T.png
jary_hajduczek,262,340,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08109_S.png
jary_hajduczek,223,333,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08133_T.png
jary_hajduczek,236,803,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08136_S.png
jary_hajduczek,176,574,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08137_S.png
jary_hajduczek,219,271,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08042_B.png
jary_hajduczek,241,272,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08077_B.png
jary_hajduczek,213,270,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08091_B.png
jary_hajduczek,235,755,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08148_S.png
jary_hajduczek,284,630,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08157_B.png
jary_hajduczek,224,936,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08184_S.png
jary_hajduczek,236,354,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08200_S.png
jary_hajduczek,242,328,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08215_S.png
jary_hajduczek,311,561,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08217_T.png
jary_hajduczek,222,286,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08222_S.png
jary_hajduczek,272,887,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08228_S.png
jary_hajduczek,229,279,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08230_S.png
jary_hajduczek,224,297,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08238_S.png
jary_hajduczek,223,987,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08239_S.png
jary_hajduczek,239,351,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08254_S.png
jary_hajduczek,237,349,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08259_S.png
jary_hajduczek,230,276,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08259_T.png
jary_hajduczek,211,313,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08261_B.png
jary_hajduczek,226,271,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08261_S.png
jary_hajduczek,214,308,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08261_T.png
jary_hajduczek,313,548,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08217_B.png
jary_hajduczek,219,247,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08290_B.png
jary_hajduczek,227,299,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08290_S.png
jary_hajduczek,222,247,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08290_T.png
jary_hajduczek,203,311,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08321_S.png
jary_hajduczek,241,347,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08331_B.png
jary_hajduczek,267,315,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08331_S.png
jary_hajduczek,246,350,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08331_T.png
jary_hajduczek,231,332,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08336_S.png
jary_hajduczek,279,521,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08338_B.png
jary_hajduczek,241,280,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08343_T.png
jary_hajduczek,224,942,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08346_S.png
jary_hajduczek,214,291,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08360_S.png
jary_hajduczek,213,771,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08366_S.png
jary_hajduczek,160,515,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08369_B.png
jary_hajduczek,164,522,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08369_T.png
jary_hajduczek,247,769,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08374_S.png
jary_hajduczek,229,346,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08377_B.png
jary_hajduczek,231,336,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08377_T.png
jary_hajduczek,162,733,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08386_S.png
jary_hajduczek,261,299,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08389_S.png
jary_hajduczek,241,288,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08343_B.png
jary_hajduczek,203,282,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08397_S.png
jary_hajduczek,208,285,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08427_S.png
jary_hajduczek,203,278,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08427_T.png
jary_hajduczek,182,651,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08435_S.png
jary_hajduczek,178,553,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08451_B.png
jary_hajduczek,178,547,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08451_T.png
jary_hajduczek,209,322,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08453_B.png
jary_hajduczek,212,318,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08453_T.png
jary_hajduczek,246,315,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08459_B.png
jary_hajduczek,234,317,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08459_S.png
jary_hajduczek,228,309,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08459_T.png
jary_hajduczek,245,303,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08461_S.png
jary_hajduczek,184,463,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08475_B.png
jary_hajduczek,184,458,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08475_T.png
jary_hajduczek,233,980,/media/512GB_ext/preprocesed_dataset/jary_hajduczek/08479_S.png
